hgnc_id	gene_symbol	mean_depmap_gene_effect_score	depmap_essential_05	depmap_essential_1	mgi_id	viability_impc	viability_mgi	viability_combined	lof_oe	lof_oe_lower	lof_oe_upper	shet_rgcme_mean	shet_rgcme_lower	shet_rgcme_upper	omim_description	omim_mendelian_phenotype_molecular_basis_known	mode_of_inheritance
HGNC:2343	CRB1	0.03	n	n	MGI:2136343	-	lethal	lethal	0.64518	0.538	0.777	0.00593110691287163	0.00550971507575636	0.0063763720095924	Leber congenital amaurosis 8, 613835 (3)|Pigmented paravenous chorioretinal atrophy, 172870 (3)|Retinitis pigmentosa-12, 600105 (3)	Leber congenital amaurosis 8|Pigmented paravenous chorioretinal atrophy|Retinitis pigmentosa-12	Autosomal recessive|Autosomal dominant
HGNC:18688	CRB2	-0.04	n	n	MGI:2679260	lethal	lethal	lethal	1.0024	0.839	1.203	0.011192679848413	0.0101545603584802	0.0123464896789512	Focal segmental glomerulosclerosis 9, 616220 (3)|Ventriculomegaly with cystic kidney disease, 219730 (3)	Focal segmental glomerulosclerosis 9|Ventriculomegaly with cystic kidney disease	Autosomal recessive
HGNC:20237	CRB3	0.078	n	n	MGI:2670904	-	lethal	lethal	0.6044	0.296	1.369	0.0989390260335221	0.03690761429527	0.254334028173103	-	-	-
HGNC:30185	CRBN	0.202	n	n	MGI:1913277	viable	lethal	lethal	0.86199	0.655	1.148	0.0204772134485537	0.0170825160510063	0.0245766735837368	Intellectual developmental disorder, autosomal recessive 2, 607417 (3)	Intellectual developmental disorder, autosomal recessive 2	Autosomal recessive
HGNC:17888	CRCP	-1.484	y	y	MGI:1100818	lethal	lethal	lethal	0.86405	0.553	1.398	0.0197847641006264	0.0138805849412451	0.0283366887739805	-	-	-
HGNC:29875	CRCT1	-0.432	n	n	-	-	-	-	1.0729	0.274	1.899	0.00849224968548592	0.0048266665715706	0.0148594199965983	-	-	-
HGNC:2345	CREB1	-0.077	n	n	MGI:88494	-	lethal	lethal	0.06019	0.024	0.189	0.494966645143938	0.212380197597541	0.924332952766009	Histiocytoma, angiomatoid fibrous, somatic, 612160 (3)	-	-
HGNC:2347	CREB3	-0.184	n	n	MGI:99946	subviable	lethal	lethal	0.84939	0.637	1.146	0.0067384361096625	0.00583973822089686	0.00778836702127923	-	-	-
HGNC:18856	CREB3L1	0.102	n	n	MGI:1347062	viable	viable	viable	0.69628	0.515	0.955	0.0419983123731317	0.0317988397459115	0.0555458030471325	Osteogenesis imperfecta, type XVI, 616229 (3)	Osteogenesis imperfecta, type XVI	Autosomal recessive
HGNC:23720	CREB3L2	0.078	n	n	MGI:2442695	-	lethal	lethal	0.45203	0.322	0.645	0.022108067590381	0.0179005769677874	0.0271933946398561	-	-	-
HGNC:18855	CREB3L3	0.037	n	n	MGI:2384786	-	viable	viable	0.86873	0.66	1.157	0.00666201792092795	0.00592721529656583	0.00749360370668733	Hypertriglyceridemia 2, 619324 (3)	Hypertriglyceridemia 2	Autosomal dominant
HGNC:18854	CREB3L4	-0.036	n	n	MGI:1916603	-	viable	viable	0.71806	0.531	0.984	0.00844394382229005	0.00715232821542595	0.00994962466400242	-	-	-
HGNC:16844	CREB5	0.091	n	n	MGI:2443973	-	lethal	lethal	0.26972	0.177	0.422	0.109805481493663	0.0707164778058874	0.168400992002764	-	-	-
HGNC:2348	CREBBP	-0.069	n	n	MGI:1098280	-	lethal	lethal	0.067068	0.045	0.101	0.791570404851447	0.532585938827461	0.988517575841007	Menke-Hennekam syndrome 1, 618332 (3)|Rubinstein-Taybi syndrome 1, 180849 (3)	Menke-Hennekam syndrome 1|Rubinstein-Taybi syndrome 1	Autosomal dominant
HGNC:2350	CREBL2	0.039	n	n	-	-	-	-	0.13566	0.054	0.427	0.424503662999643	0.152076242444067	0.892088672239874	-	-	-
HGNC:24050	CREBRF	0.049	n	n	MGI:1924378	-	viable	viable	0.075833	0.036	0.174	0.171264038197087	0.102651369499519	0.281127925314989	-	-	-
HGNC:24905	CREBZF	-0.015	n	n	MGI:2675296	viable	viable	viable	0.40938	0.239	0.739	0.010269271091569	0.00806858282204379	0.0129865794383312	-	-	-
HGNC:2351	CREG1	-0.143	n	n	MGI:1344382	-	viable	viable	1.2088	0.794	1.796	0.00585132955694935	0.00492026186753442	0.00695897014029758	-	-	-
HGNC:14272	CREG2	-0.073	n	n	MGI:1928333	viable	viable	viable	1.0497	0.743	1.51	0.0058156872938364	0.0050083591149607	0.00676098530936796	-	-	-
HGNC:14630	CRELD1	0.037	n	n	MGI:2152539	-	lethal	lethal	0.68244	0.531	0.885	0.0123707685703911	0.0107955454383017	0.0141879126636919	Atrioventricular septal defect, partial, with heterotaxy syndrome, 606217 (3)|{Atrioventricular septal defect, susceptibility to, 2}, 606217 (3)	Atrioventricular septal defect, partial, with heterotaxy syndrome	Autosomal dominant
HGNC:28150	CRELD2	0.033	n	n	MGI:1923987	viable	viable	viable	0.82165	0.611	1.12	0.0232784610431091	0.0183207763869432	0.0295884880595725	-	-	-
HGNC:2352	CREM	0.129	n	n	MGI:88495	-	viable	viable	0.32261	0.202	0.534	0.0196564443840912	0.0162231491234693	0.0237248001191305	-	-	-
HGNC:2355	CRH	-0.039	n	n	MGI:88496	-	viable	viable	0.93425	0.507	1.719	0.0978731038090192	0.0377618480018613	0.246899678880663	-	-	-
HGNC:2356	CRHBP	0.046	n	n	MGI:88497	-	viable	viable	0.51707	0.356	0.767	0.0490205862444646	0.0350867907590574	0.0683054568801119	-	-	-
HGNC:2357	CRHR1	-0.126	n	n	MGI:88498	-	viable	viable	0.47564	0.35	0.656	0.0175272333126376	0.0146829415068518	0.020903413721885	-	-	-
HGNC:2358	CRHR2	0.017	n	n	MGI:894312	-	viable	viable	0.97219	0.779	1.222	NA	NA	NA	-	-	-
HGNC:2359	CRIM1	0.058	n	n	MGI:1354756	lethal	lethal	lethal	0.27852	0.208	0.376	0.13950139840293	0.0978572066807702	0.198745601361598	-	-	-
HGNC:2360	CRIP1	0.085	n	n	-	-	-	-	0.87791	0.551	1.449	0.0113620312437895	0.00823394126187428	0.0156689731797214	-	-	-
HGNC:2361	CRIP2	-0.016	n	n	MGI:1915587	viable	viable	viable	1.1582	0.873	1.555	0.00877099501134711	0.00737144047724278	0.0104170327445663	-	-	-
HGNC:17751	CRIP3	-0.103	n	n	MGI:2152434	viable	viable	viable	0.73166	0.525	1.037	0.00849735728237073	0.00713471957866328	0.0101135901212744	-	-	-
HGNC:14312	CRIPT	-0.159	n	n	MGI:1929655	lethal	lethal	lethal	0.72579	0.22	1.852	0.00612436473864674	0.00494840434748354	0.00757860906750363	Short stature with microcephaly and distinctive facies, 615789 (3)	Short stature with microcephaly and distinctive facies	Autosomal recessive
HGNC:11701	CRIPTO	-0.452	n	n	-	-	-	-	0.91531	0.643	1.33	0.0153045643313713	0.0114721828417379	0.0204122035780345	-	-	-
HGNC:11703	CRIPTO3	NA	-	-	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:304	CRISP1	-0.113	n	n	MGI:1925331	-	viable	viable	1.311	0.992	1.738	0.0017650217621759	0.00163504880744929	0.00190199062386437	-	-	-
HGNC:12024	CRISP2	-0.022	n	n	MGI:98815	viable	viable	viable	0.73281	0.506	1.087	0.00266258081876595	0.00243241373124183	0.00291668754242783	-	-	-
HGNC:16904	CRISP3	0.133	n	n	MGI:102553	-	viable	viable	0.98726	0.675	1.479	0.00445002770799611	0.00400121921278014	0.00495734899908835	-	-	-
HGNC:18206	CRISPLD1	0.058	n	n	-	-	-	-	0.80618	0.625	1.049	0.0216090871633689	0.0184522339003192	0.0252483382013402	-	-	-
HGNC:25248	CRISPLD2	0.035	n	n	MGI:1926142	lethal	lethal	lethal	0.6818	0.537	0.872	0.0393323387639109	0.0309555258555636	0.0497708497791507	-	-	-
HGNC:2362	CRK	-0.158	n	n	MGI:88508	-	lethal	lethal	0.14734	0.072	0.337	0.105741832569538	0.0648552921412468	0.169615646585244	-	-	-
HGNC:2363	CRKL	-0.944	y	n	MGI:104686	-	lethal	lethal	0.12241	0.055	0.316	0.0152486690304763	0.0114805715839722	0.0201999017923552	-	-	-
HGNC:2364	CRLF1	-0.099	n	n	MGI:1340030	-	lethal	lethal	0.786	0.597	1.046	0.015249980064931	0.0127741730615238	0.0182060708361998	Cold-induced sweating syndrome 1, 272430 (3)	Cold-induced sweating syndrome 1	Autosomal recessive
HGNC:14281	CRLF2	-0.278	n	n	MGI:1889506	viable	viable	viable	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:17177	CRLF3	-0.176	n	n	MGI:1860086	viable	viable	viable	0.63596	0.47	0.872	0.0475510220902675	0.0370698481375645	0.060917548592121	-	-	-
HGNC:16148	CRLS1	-0.551	y	n	MGI:1913836	lethal	lethal	lethal	1.419	0.868	1.913	0.0110787253269083	0.00940788650664168	0.0130054669282964	Combined oxidative phosphorylation deficiency 57, 620167 (3)	Combined oxidative phosphorylation deficiency 57	Autosomal recessive
HGNC:2365	CRMP1	-0.051	n	n	MGI:107793	viable	viable	viable	0.2999	0.208	0.44	0.199191934551856	0.112309952199789	0.348985117454147	-	-	-
HGNC:15762	CRNKL1	-1.843	y	y	-	-	-	-	0.32476	0.24	0.445	0.00495397606122486	0.00466003406002965	0.00526966425189841	-	-	-
HGNC:1230	CRNN	0	n	n	-	-	-	-	0.85157	0.658	1.112	0.00545267223366572	0.00486478719753019	0.00611795939631834	-	-	-
HGNC:21299	CROCC	-0.241	n	n	MGI:3529431	viable	viable	viable	1.0299	0.911	1.166	0.0200559671531302	0.0183500255795199	0.0219314312648583	-	-	-
HGNC:51677	CROCC2	0.018	n	n	-	-	-	-	1.0498	0.909	1.215	NA	NA	NA	-	-	-
HGNC:2366	CROT	0.082	n	n	MGI:1921364	viable	viable	viable	0.78893	0.625	1.003	NA	NA	NA	-	-	-
HGNC:2367	CRP	-0.109	n	n	MGI:88512	-	viable	viable	1.5014	0.794	1.932	0.00169723264552661	0.00137624277399603	0.00209631819964796	-	-	-
HGNC:37276	CRPPA	NA	-	-	MGI:1923097	-	lethal	lethal	0.96459	0.652	1.463	0.00862064805190955	0.00755966060405226	0.00982599393344561	Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 7, 614643 (3)|Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 7, 616052 (3)	Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 7|Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 7	Autosomal recessive
HGNC:14882	CRTAC1	-0.033	n	n	MGI:1920082	viable	viable	viable	0.59012	0.454	0.773	0.0148194763955802	0.012864520934672	0.0170742227208945	-	-	-
HGNC:24313	CRTAM	-0.077	n	n	MGI:1859822	-	viable	viable	0.83747	0.626	1.136	0.00626285325337645	0.00555675593302901	0.00705738166494992	-	-	-
HGNC:2379	CRTAP	-0.107	n	n	MGI:1891221	-	viable	viable	0.93198	0.702	1.252	0.00418989387476881	0.00377561887961167	0.00464096061317945	Osteogenesis imperfecta, type VII, 610682 (3)	Osteogenesis imperfecta, type VII	Autosomal recessive
HGNC:16062	CRTC1	0.07	n	n	MGI:2142523	-	viable	viable	0.26683	0.175	0.417	0.0245900213605785	0.0202321477478041	0.0298240193144016	Mucoepidermoid salivary gland carcinoma (3)	-	-
HGNC:27301	CRTC2	-0.169	n	n	MGI:1921593	-	viable	viable	0.35968	0.261	0.502	0.0968695621407962	0.0702036205166087	0.133562985756877	-	-	-
HGNC:26148	CRTC3	-0.163	n	n	MGI:1917711	subviable	lethal	lethal	0.35857	0.242	0.545	0.068828273116772	0.051895514662365	0.0913309669069394	-	-	-
HGNC:2383	CRX	-0.141	n	n	MGI:1194883	viable	viable	viable	0.32022	0.166	0.673	0.0709773818993518	0.0337495561042945	0.144060351809539	Cone-rod retinal dystrophy-2, 120970 (3)|Leber congenital amaurosis 7, 613829 (3)	Cone-rod retinal dystrophy-2|Leber congenital amaurosis 7	Autosomal dominant|-
HGNC:2384	CRY1	-0.004	n	n	MGI:1270841	viable	viable	viable	0.56571	0.44	0.734	0.0197359957278078	0.0170704895062297	0.0228054868659958	{Delayed sleep phase disorder, susceptibility to}, 614163 (3)	-	-
HGNC:2385	CRY2	0.075	n	n	MGI:1270859	-	viable	viable	0.44238	0.331	0.597	0.0972526928532163	0.0684800757755672	0.137457413380592	-	-	-
HGNC:2388	CRYAA	0.035	n	n	MGI:88515	-	viable	viable	NA	NA	NA	NA	NA	NA	Cataract 9, multiple types, 604219 (3)	Cataract 9, multiple types	Autosomal dominant, Autosomal recessive
HGNC:2389	CRYAB	-0.035	n	n	MGI:88516	viable	viable	viable	0.67675	0.407	1.181	0.0040157646832642	0.00330613581844323	0.00490120607168028	Cardiomyopathy, dilated, 1II, 615184 (3)|Cataract 16, multiple types, 613763 (3)|Myopathy, myofibrillar, 2, 608810 (3)|Myopathy, myofibrillar, fatal infantile hypertonic, alpha-B crystallin-related, 613869 (3)	Cardiomyopathy, dilated, 1II|Cataract 16, multiple types|Myopathy, myofibrillar, 2|Myopathy, myofibrillar, fatal infantile hypertonic, alpha-B crystallin-related	Autosomal dominant|Autosomal dominant, Autosomal recessive|Autosomal recessive
HGNC:2394	CRYBA1	-0.151	n	n	MGI:88518	-	viable	viable	0.6797	0.477	0.988	0.0119317816008516	0.0101476818988074	0.0140701487451821	Cataract 10, multiple types, 600881 (3)	Cataract 10, multiple types	Autosomal dominant
HGNC:2395	CRYBA2	0.049	n	n	MGI:104336	viable	viable	viable	0.945	0.664	1.373	0.00093692189518099	0.00086862050153068	0.00100969357510714	?Cataract 42, 115900 (3)	-	-
HGNC:2396	CRYBA4	0.009	n	n	-	-	-	-	0.91338	0.682	1.239	NA	NA	NA	Cataract 23, 610425 (3)	Cataract 23	Autosomal dominant
HGNC:2397	CRYBB1	0.085	n	n	MGI:104992	viable	viable	viable	0.51971	0.351	0.789	0.0200621675986763	0.0160436430266068	0.0250701268997756	Cataract 17, multiple types, 611544 (3)	Cataract 17, multiple types	Autosomal dominant, Autosomal recessive
HGNC:2398	CRYBB2	0.053	n	n	MGI:88519	-	viable	viable	0.46271	0.29	0.766	0.0384420400440226	0.028275330302006	0.0523187512408881	Cataract 3, multiple types, 601547 (3)	Cataract 3, multiple types	Autosomal dominant
HGNC:2400	CRYBB3	-0.026	n	n	MGI:102717	viable	viable	viable	1.2002	0.916	1.59	0.00087408507878695	0.00083123965075723	0.00091945328155738	Cataract 22, 609741 (3)	Cataract 22	Autosomal dominant, Autosomal recessive
HGNC:356	CRYBG1	0.059	n	n	MGI:109544	lethal	lethal	lethal	0.73853	0.638	0.857	0.00485700824946322	0.00462421533471378	0.00510137927507099	-	-	-
HGNC:17295	CRYBG2	NA	-	-	-	-	-	-	0.7431	0.633	0.875	0.00705306600150266	0.00663678659604171	0.00750019179906358	-	-	-
HGNC:34427	CRYBG3	-0.475	n	n	-	-	-	-	0.52999	0.451	0.624	0.0132936702061605	0.0123035844609911	0.014394568379349	-	-	-
HGNC:2408	CRYGA	0.004	n	n	MGI:88521	-	viable	viable	0.82066	0.555	1.246	NA	NA	NA	-	-	-
HGNC:2409	CRYGB	-0.12	n	n	MGI:88522	-	viable	viable	0.83605	0.551	1.307	0.0150687189936515	0.0115848579266373	0.0195737897614407	Cataract 39, multiple types, autosomal dominant, 615188 (3)	Cataract 39, multiple types, autosomal dominant	Autosomal dominant
HGNC:2410	CRYGC	-0.071	n	n	MGI:88523	viable	lethal	lethal	0.6025	0.397	0.942	0.0105481163372195	0.00852388073006339	0.0130882022719241	Cataract 2, multiple types, 604307 (3)	Cataract 2, multiple types	Autosomal dominant
HGNC:2411	CRYGD	-0.336	n	n	MGI:88524	-	viable	viable	1.1951	0.773	1.797	0.00358163006114103	0.00305022122411625	0.00421190429003301	Cataract 4, multiple types, 115700 (3)	Cataract 4, multiple types	Autosomal dominant
HGNC:20458	CRYGN	0.036	n	n	MGI:2449167	viable	viable	viable	1.09	0.745	1.622	0.00113894212067331	0.00106601047206989	0.00121710689022721	-	-	-
HGNC:2417	CRYGS	0.028	n	n	MGI:1298216	viable	viable	viable	0.53253	0.334	0.881	0.0154239625123557	0.0117977926358232	0.0201244336411408	Cataract 20, multiple types, 116100 (3)	Cataract 20, multiple types	Autosomal dominant
HGNC:18246	CRYL1	0.076	n	n	-	-	-	-	0.94727	0.701	1.299	0.00329708166408184	0.00302439642309388	0.0035902940171493	-	-	-
HGNC:2418	CRYM	0.091	n	n	MGI:102675	viable	viable	viable	0.56101	0.383	0.841	0.00809958199932294	0.00604842367839165	0.0107561926311735	Deafness, autosomal dominant 40, 616357 (3)	Deafness, autosomal dominant 40	Autosomal dominant
HGNC:2419	CRYZ	-0.004	n	n	-	-	-	-	1.1776	0.905	1.549	NA	NA	NA	-	-	-
HGNC:2420	CRYZL1	0.054	n	n	MGI:1913859	viable	viable	viable	0.46608	0.28	0.813	0.0137725655940723	0.0116323558662384	0.0162085649453323	-	-	-
HGNC:2422	CS	-0.44	n	n	MGI:88529	lethal	lethal	lethal	0.21982	0.14	0.356	0.127579236098838	0.0882535487427603	0.185031656950316	-	-	-
HGNC:18966	CSAD	-0.166	n	n	MGI:2180098	-	lethal	lethal	0.76485	0.606	0.973	0.00183356625390855	0.00173401828883406	0.00194200450930762	-	-	-
HGNC:24294	CSAG1	0.186	n	n	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:16847	CSAG2	-0.708	y	n	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:26237	CSAG3	NA	-	-	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:30359	CSDC2	-0.156	n	n	-	-	-	-	0.6232	0.365	1.124	0.0550216704713284	0.0320990543283151	0.0946233237203135	-	-	-
HGNC:29905	CSDE1	-0.447	n	n	MGI:92356	-	lethal	lethal	0.19178	0.127	0.295	0.497388300250716	0.263855686482017	0.875109706680552	-	-	-
HGNC:2431	CSE1L	-2.167	y	y	MGI:1339951	-	lethal	lethal	0.17461	0.113	0.278	0.218299688525129	0.143804859318441	0.332008009906488	-	-	-
HGNC:2432	CSF1	-0.107	n	n	MGI:1339753	-	lethal	lethal	0.19379	0.116	0.338	0.222638787177173	0.112809156670436	0.426234439338618	-	-	-
HGNC:2433	CSF1R	-0.016	n	n	MGI:1339758	lethal	lethal	lethal	0.37529	0.292	0.485	0.0407965483925539	0.0334650297445259	0.0496848910112778	Brain abnormalities, neurodegeneration, and dysosteosclerosis, 618476 (3)|Leukoencephalopathy, diffuse hereditary, with spheroids 1, 221820 (3)	Brain abnormalities, neurodegeneration, and dysosteosclerosis|Leukoencephalopathy, diffuse hereditary, with spheroids 1	Autosomal recessive|Autosomal dominant
HGNC:2434	CSF2	0.002	n	n	MGI:1339752	-	lethal	lethal	0.27097	0.132	0.62	0.0635178685478685	0.0315537614744369	0.124465712114312	-	-	-
HGNC:2435	CSF2RA	-0.483	n	n	MGI:1339754	-	viable	viable	NA	NA	NA	NA	NA	NA	Surfactant metabolism dysfunction, pulmonary, 4, 300770 (3)	Surfactant metabolism dysfunction, pulmonary, 4	-
HGNC:2436	CSF2RB	-0.124	n	n	-	-	-	-	0.36876	0.269	0.512	0.0416388853337022	0.0325148514710023	0.0534009009185239	Surfactant metabolism dysfunction, pulmonary, 5, 614370 (3)	Surfactant metabolism dysfunction, pulmonary, 5	Autosomal recessive
HGNC:2438	CSF3	-0.153	n	n	MGI:1339751	viable	viable	viable	0.83492	0.576	1.238	0.0354771048620492	0.0231303313508423	0.0540404757040623	-	-	-
HGNC:2439	CSF3R	-0.13	n	n	MGI:1339755	subviable	lethal	lethal	0.57654	0.46	0.726	0.00347093145413955	0.00324495349554748	0.00371121130534139	?Neutrophilia, hereditary, 162830 (3)|Neutropenia, severe congenital, 7, autosomal recessive, 617014 (3)	Neutropenia, severe congenital, 7, autosomal recessive	Autosomal recessive
HGNC:24290	CSGALNACT1	0.065	n	n	MGI:2442354	-	lethal	lethal	0.99847	0.798	1.258	0.0173823333992054	0.0145513022356656	0.0207774894074608	Skeletal dysplasia, mild, with joint laxity and advanced bone age, 618870 (3)	Skeletal dysplasia, mild, with joint laxity and advanced bone age	Autosomal recessive
HGNC:24292	CSGALNACT2	-0.049	n	n	-	-	-	-	0.63948	0.468	0.887	0.0245430904566441	0.0203494507610831	0.0296667406338972	-	-	-
HGNC:2440	CSH1	NA	-	-	-	-	-	-	0.67307	0.394	1.214	NA	NA	NA	[Placental lactogen deficiency] (1)	-	-
HGNC:2441	CSH2	-0.438	n	n	-	-	-	-	0.62721	0.377	1.094	NA	NA	NA	-	-	-
HGNC:2442	CSHL1	-0.019	n	n	-	-	-	-	1.0027	0.73	1.4	NA	NA	NA	-	-	-
HGNC:2444	CSK	-0.084	n	n	MGI:88537	lethal	lethal	lethal	0.11841	0.066	0.222	0.279041965073842	0.155819278583342	0.490442159781119	-	-	-
HGNC:33113	CSKMT	-0.251	n	n	-	-	-	-	1.3231	0.888	1.857	0.00225581330208591	0.00198988180924481	0.00255901813911867	-	-	-
HGNC:14026	CSMD1	-0.014	n	n	MGI:2137383	viable	viable	viable	0.51475	0.452	0.586	0.0656420028357808	0.0581166576725757	0.0741730861641244	-	-	-
HGNC:19290	CSMD2	0.01	n	n	-	-	-	-	0.31081	0.266	0.364	0.0366454120078788	0.0332156314598932	0.0404335681716009	-	-	-
HGNC:19291	CSMD3	-0.147	n	n	MGI:2386403	viable	viable	viable	0.39371	0.334	0.464	0.0858979255949646	0.0750026642334541	0.0983496198184978	-	-	-
HGNC:2445	CSN1S1	-0.045	n	n	MGI:88540	-	viable	viable	1.2727	0.866	1.816	NA	NA	NA	-	-	-
HGNC:2447	CSN2	0.055	n	n	MGI:88541	-	viable	viable	0.70639	0.444	1.169	0.014913101580356	0.0115142057987256	0.0193516333403774	-	-	-
HGNC:2446	CSN3	-0.038	n	n	MGI:107461	-	viable	viable	0.48839	0.198	1.469	0.0399276927799255	0.0199449518075152	0.0794708587327828	-	-	-
HGNC:2451	CSNK1A1	-0.946	y	n	MGI:1934950	-	lethal	lethal	0.16162	0.083	0.34	0.628374112172779	0.279139640274008	0.973776284708795	-	-	-
HGNC:20289	CSNK1A1L	0.014	n	n	-	-	-	-	0.76952	0.54	1.118	0.0028269183433203	0.00258114597581012	0.00310404994193265	-	-	-
HGNC:2452	CSNK1D	0.025	n	n	MGI:1355272	-	lethal	lethal	0.33303	0.222	0.513	0.0507278117502395	0.0376406673971639	0.0683622046395828	Advanced sleep-phase syndrome, familial, 2, 615224 (3)	Advanced sleep-phase syndrome, familial, 2	Autosomal dominant
HGNC:2453	CSNK1E	NA	-	-	MGI:1351660	-	viable	viable	0.39235	0.268	0.589	0.155828470054528	0.093347573081612	0.260946292527948	-	-	-
HGNC:2454	CSNK1G1	-0.124	n	n	MGI:2660884	viable	viable	viable	0.41698	0.274	0.652	0.134298404249852	0.0912217717503584	0.197654764997315	-	-	-
HGNC:2455	CSNK1G2	0	n	n	MGI:1920014	viable	viable	viable	0.28847	0.181	0.477	0.0160446715696489	0.0132426011600398	0.0194303384485514	-	-	-
HGNC:2456	CSNK1G3	0.075	n	n	MGI:1917675	viable	viable	viable	NA	NA	NA	0.0848976107059436	0.0619104949875334	0.116092330200764	-	-	-
HGNC:2457	CSNK2A1	-0.138	n	n	-	-	-	-	0.15179	0.088	0.274	0.35360665046396	0.200464085645683	0.615197186104637	Okur-Chung neurodevelopmental syndrome, 617062 (3)	Okur-Chung neurodevelopmental syndrome	Autosomal dominant
HGNC:2459	CSNK2A2	-0.029	n	n	MGI:88547	viable	viable	viable	0.21528	0.117	0.425	0.674819066129218	0.331521634215164	0.980977649113157	-	-	-
HGNC:2458	CSNK2A3	-0.071	n	n	-	-	-	-	0.82341	0.618	1.111	0.00236359236744045	0.00223794204925441	0.00249843481721421	-	-	-
HGNC:2460	CSNK2B	-0.946	y	n	MGI:88548	-	lethal	lethal	0.075316	0.03	0.237	0.331234407178512	0.124733766565036	0.776541521195309	Poirier-Bienvenu neurodevelopmental syndrome, 618732 (3)	Poirier-Bienvenu neurodevelopmental syndrome	Autosomal dominant
HGNC:53637	CSNKA2IP	-0.426	n	n	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:2466	CSPG4	-0.189	n	n	MGI:2153093	viable	viable	viable	0.57064	0.471	0.693	0.0265500173360809	0.0234457120773056	0.0301543059227563	-	-	-
HGNC:2467	CSPG5	-0.06	n	n	MGI:1352747	-	viable	viable	0.63811	0.461	0.897	0.0226750020202561	0.0174789565378551	0.0294420193491265	-	-	-
HGNC:26193	CSPP1	-0.066	n	n	MGI:2681832	viable	viable	viable	0.67382	0.522	0.877	0.0182498635458104	0.0165745931866901	0.0200997687542767	Joubert syndrome 21, 615636 (3)	Joubert syndrome 21	Autosomal recessive
HGNC:14300	CSRNP1	0.031	n	n	MGI:2387989	-	lethal	lethal	0.34053	0.199	0.614	0.127391023371333	0.0722052199853972	0.220845068732031	-	-	-
HGNC:16006	CSRNP2	-0.129	n	n	-	-	-	-	0.28789	0.183	0.466	0.263966776235979	0.134168630083293	0.512283850175643	-	-	-
HGNC:30729	CSRNP3	-0.062	n	n	-	-	-	-	0.23931	0.152	0.388	0.048770539720454	0.0379930553814316	0.0624695114054545	-	-	-
HGNC:2469	CSRP1	0.011	n	n	MGI:88549	viable	viable	viable	0.60242	0.407	0.915	0.014662829784849	0.0116814879236749	0.0184118327991067	-	-	-
